,日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1573,2015/02/11,鳳山,PM2.5,35,39,39,40,41,41,39,40,36,43,46,47,44,30,32,24,24,20,30,47,58,50,45,37
1574,2015/02/12,鳳山,PM2.5,48,54,60,53,51,51,48,44,48,50,52,51,56,52,52,54,64,58,55,50,53,60,67,72
1575,2015/02/13,鳳山,PM2.5,67,66,74,75,75,63,68,62,60,54,62,59,50,37,49,48,47,34,43,48,52,53,62,61
1576,2015/02/14,鳳山,PM2.5,58,51,51,51,47,45,41,49,50,52,47,44,35,32,32,33,33,28,34,35,45,45,50,53
1577,2015/02/15,鳳山,PM2.5,59,61,65,67,71,63,66,67,67,65,56,60,63,52,35,16,16,17,26,35,35,24,22,39
1578,2015/02/16,鳳山,PM2.5,55,64,66,65,66,66,71,66,63,48,30,18,11,26,26,21,20,28,34,37,37,30,38,32
1579,2015/02/17,鳳山,PM2.5,35,26,24,32,41,47,47,46,59,62,69,64,62,64,56,59,38,38,31,45,47,53,46,56
1580,2015/02/18,鳳山,PM2.5,60,63,65,67,86,79,69,58,68,80,91,87,76,67,58,54,52,47,47,39,40,48,59,55
1581,2015/02/19,鳳山,PM2.5,56,49,53,47,53,51,51,45,58,61,69,60,54,39,36,30,35,32,30,25,24,23,26,30
1582,2015/02/20,鳳山,PM2.5,41,44,45,37,34,32,36,35,35,35,37,34,29,22,24,23,25,23,26,20,21,22,33,29
1583,2015/02/21,鳳山,PM2.5,25,15,20,21,31,32,30,26,30,32,38,38,24,18,7,14,15,15,14,11,10,9,15,18
1584,2015/02/22,鳳山,PM2.5,18,4,4,1,2,0,6,18,23,16,8,3,9,13,28,31,32,25,26,30,26,29,30,33
1585,2015/02/23,鳳山,PM2.5,32,31,37,45,46,48,45,44,46,43,52,45,48,38,34,23,22,24,35,39,58,61,69,67
1586,2015/02/24,鳳山,PM2.5,70,62,56,58,62,62,54,54,56,64,30,70,68,59,56,38,29,13,13,14,13,17,19,29
1587,2015/02/25,鳳山,PM2.5,30,37,37,40,36,38,39,41,46,51,24,32,48,45,31,29,24,18,14,16,24,25,32,33
1588,2015/02/26,鳳山,PM2.5,40,38,40,39,43,45,49,55,63,55,40,23,20,22,18,18,10,11,5,22,34,49,46,49
1589,2015/02/27,鳳山,PM2.5,50,56,62,53,52,38,44,35,40,44,46,51,52,52,39,38,31,34,36,39,37,38,47,55
1590,2015/02/28,鳳山,PM2.5,51,47,44,39,32,24,22,28,30,37,34,37,33,32,19,13,13,10,13,14,21,22,23,28
1591,2015/03/01,鳳山,PM2.5,30,38,38,35,39,47,58,51,47,41,35,31,23,23,17,17,15,18,20,20,23,16,21,11
1592,2015/03/02,鳳山,PM2.5,19,14,25,19,24,18,21,22,28,28,30,16,21,23,33,24,28,24,29,22,29,23,32,24
1593,2015/03/03,鳳山,PM2.5,36,43,61,63,64,56,49,52,54,52,30,20,11,10,7,11,10,17,11,16,11,18,24,23
1594,2015/03/04,鳳山,PM2.5,17,24,44,75,24,25,25,26,110,102,101,87,82,60,53,37,37,40,34,33,31,34,40,44
1595,2015/03/05,鳳山,PM2.5,50,49,50,43,41,36,43,45,48,51,55,53,48,36,26,19,13,19,21,32,35,43,47,51
1596,2015/03/06,鳳山,PM2.5,53,49,47,43,46,46,49,45,44,41,40,37,33,29,28,25,23,16,18,22,25,26,25,26
1597,2015/03/07,鳳山,PM2.5,32,34,40,31,39,37,48,44,49,55,63,66,66,49,37,24,25,23,18,21,26,26,29,35
1598,2015/03/08,鳳山,PM2.5,47,50,53,51,48,43,39,39,48,53,62,58,55,50,40,26,19,21,28,41,47,52,44,45
1599,2015/03/09,鳳山,PM2.5,51,53,47,36,33,39,40,41,38,39,38,31,29,28,31,34,29,26,19,22,31,38,38,41
1600,2015/03/10,鳳山,PM2.5,43,45,39,36,33,34,34,32,32,35,43,46,49,50,50,46,51,56,63,60,58,61,56,63
1601,2015/03/11,鳳山,PM2.5,62,63,55,49,47,47,46,51,53,59,56,53,56,54,50,35,39,43,45,41,45,48,49,45
1602,2015/03/12,鳳山,PM2.5,41,38,37,39,39,38,32,34,34,39,44,29,26,38,34,34,30,30,35,37,50,52,60,54
1603,2015/03/13,鳳山,PM2.5,53,52,56,58,63,65,66,62,68,82,96,37,19,29,30,17,16,19,31,39,41,36,43,51
1604,2015/03/14,鳳山,PM2.5,66,76,72,79,77,87,79,74,63,66,74,65,55,40,22,21,20,20,20,21,23,24,25,25
1605,2015/03/15,鳳山,PM2.5,25,25,25,25,24,25,25,26,40,45,36,25,24,22,20,16,20,17,16,18,17,22,18,18
1606,2015/03/16,鳳山,PM2.5,17,11,8,3,13,14,15,11,19,21,30,11,6,4,11,15,23,22,18,4,6,9,22,21
1607,2015/03/17,鳳山,PM2.5,18,8,7,9,10,14,14,22,20,19,11,10,11,11,14,15,18,20,17,14,8,7,5,11
1608,2015/03/18,鳳山,PM2.5,16,18,16,15,5,8,8,21,18,21,22,25,19,16,14,15,15,18,20,26,16,17,11,18
1609,2015/03/19,鳳山,PM2.5,16,20,18,16,13,11,15,14,17,18,22,28,28,19,16,14,17,15,20,20,18,15,24,23
1610,2015/03/20,鳳山,PM2.5,25,23,36,41,52,60,65,65,69,68,75,60,60,52,56,58,49,48,40,44,38,53,72,85
1611,2015/03/21,鳳山,PM2.5,79,66,58,47,64,82,101,93,75,60,49,56,59,68,58,61,44,51,48,52,59,61,61,52
1612,2015/03/22,鳳山,PM2.5,52,54,66,70,82,80,75,71,69,69,72,62,60,58,55,54,45,46,45,40,41,68,90,105
1613,2015/03/23,鳳山,PM2.5,98,97,97,97,93,94,87,86,91,83,69,53,47,37,34,36,39,41,36,33,30,24,24,17
1614,2015/03/24,鳳山,PM2.5,22,19,24,20,29,36,48,48,46,44,45,29,40,34,28,21,15,18,15,18,10,15,15,22
1615,2015/03/25,鳳山,PM2.5,21,26,22,29,28,25,28,19,25,20,20,11,22,31,29,29,41,40,52,48,54,44,50,46
1616,2015/03/26,鳳山,PM2.5,47,43,44,47,47,49,59,58,60,53,55,48,43,37,32,25,23,23,23,20,23,26,35,38
1617,2015/03/27,鳳山,PM2.5,43,46,45,46,48,52,54,49,54,62,67,51,41,33,34,26,28,30,30,19,22,28,44,49
1618,2015/03/28,鳳山,PM2.5,47,47,45,53,50,51,44,46,50,62,52,41,31,25,37,31,29,22,21,28,20,22,21,19
1619,2015/03/29,鳳山,PM2.5,14,11,15,13,10,16,23,25,22,23,26,32,36,35,30,21,17,19,17,21,21,28,30,29
1620,2015/03/30,鳳山,PM2.5,31,34,32,34,35,38,39,38,41,35,36,28,31,23,20,11,10,13,7,9,9,17,11,9
1621,2015/03/31,鳳山,PM2.5,0,4,3,10,14,17,21,21,24,19,20,15,27,10,8,15,8,13,10,11,9,4,8,5
1622,2015/04/01,鳳山,PM2.5,4,4,5,13,5,9,6,11,11,17,17,25,20,22,14,17,14,11,9,9,11,15,16,10
1623,2015/04/02,鳳山,PM2.5,9,10,10,4,0,1,7,7,9,8,7,13,13,13,8,13,14,19,15,15,6,7,3,5
1624,2015/04/03,鳳山,PM2.5,0,8,7,11,1,6,6,15,13,13,13,17,21,19,15,16,16,10,7,6,14,15,11,7
1625,2015/04/04,鳳山,PM2.5,6,9,16,10,16,9,16,15,23,32,35,33,19,13,14,14,14,7,8,7,11,10,9,1
1626,2015/04/05,鳳山,PM2.5,5,4,10,5,7,5,10,10,17,17,20,17,13,13,10,14,15,19,15,11,14,21,26,23
1627,2015/04/06,鳳山,PM2.5,17,13,10,14,11,20,22,24,18,18,18,21,22,17,9,0,6,6,7,9,9,22,16,19
1628,2015/04/07,鳳山,PM2.5,18,23,21,21,24,39,54,59,55,49,50,43,27,26,11,14,11,14,11,17,26,35,38,38
1629,2015/04/08,鳳山,PM2.5,35,24,22,20,25,19,20,18,22,25,33,32,9,11,21,23,24,28,29,34,35,34,32,28
1630,2015/04/09,鳳山,PM2.5,25,25,26,26,23,28,26,32,40,39,36,39,46,45,29,21,17,19,16,14,13,14,17,20
1631,2015/04/10,鳳山,PM2.5,37,53,58,55,55,53,52,51,53,50,47,46,37,26,21,14,7,8,7,16,16,25,29,29
1632,2015/04/11,鳳山,PM2.5,33,34,36,32,28,30,32,36,37,39,50,48,41,22,10,10,8,17,19,24,28,24,22,17
1633,2015/04/12,鳳山,PM2.5,18,18,21,18,23,25,24,16,20,18,21,14,11,11,10,20,31,30,30,19,23,28,31,36
1634,2015/04/13,鳳山,PM2.5,33,44,36,38,28,36,23,25,16,19,16,21,25,32,30,37,33,39,38,37,36,32,38,33
1635,2015/04/14,鳳山,PM2.5,38,36,34,34,24,23,20,23,23,19,16,17,11,15,15,18,14,17,17,21,23,29,33,31
1636,2015/04/15,鳳山,PM2.5,30,31,30,25,20,16,19,14,19,21,30,29,31,28,29,26,24,21,20,19,20,22,20,22
1637,2015/04/16,鳳山,PM2.5,15,22,17,20,17,13,17,13,14,14,22,21,21,16,17,18,15,18,22,23,26,18,21,19
1638,2015/04/17,鳳山,PM2.5,25,22,24,22,26,21,25,22,19,19,22,32,23,24,20,21,14,11,8,9,14,13,8,5
1639,2015/04/18,鳳山,PM2.5,4,4,0,0,0,1,3,4,4,8,8,16,8,10,3,5,4,7,8,11,10,11,6,8
1640,2015/04/19,鳳山,PM2.5,25,25,25,25,24,25,25,26,28,29,30,16,17,18,17,16,20,19,17,17,17,17,15,16
1641,2015/04/20,鳳山,PM2.5,10,10,8,11,14,16,23,19,16,9,8,8,27,25,8,21,20,7,14,11,14,6,7,8
1642,2015/04/21,鳳山,PM2.5,8,6,6,8,10,8,8,7,10,17,20,28,23,21,11,15,5,0,6,10,25,26,22,20
1643,2015/04/22,鳳山,PM2.5,34,49,61,64,67,74,68,65,52,43,48,49,46,31,20,19,16,14,19,19,21,18,24,26
1644,2015/04/23,鳳山,PM2.5,33,36,45,43,41,38,43,43,38,30,32,33,37,33,30,29,22,22,21,23,23,22,29,38
1645,2015/04/24,鳳山,PM2.5,43,37,31,32,40,51,59,54,51,48,61,62,65,53,41,35,33,38,35,40,47,52,54,51
1646,2015/04/25,鳳山,PM2.5,56,52,52,47,48,56,62,62,53,51,58,56,52,39,32,24,25,29,22,28,19,30,28,39
1647,2015/04/26,鳳山,PM2.5,35,38,40,25,24,25,25,26,49,43,48,43,32,32,26,28,26,26,31,24,26,24,25,21
1648,2015/04/27,鳳山,PM2.5,28,31,36,28,31,32,36,30,23,26,30,39,27,44,34,35,26,33,29,23,18,11,18,19
1649,2015/04/28,鳳山,PM2.5,23,32,31,29,24,25,25,26,19,18,15,7,7,7,5,5,10,18,25,20,22,19,20,18
1650,2015/04/29,鳳山,PM2.5,17,17,16,20,25,31,28,23,26,30,30,29,27,25,8,6,5,18,20,19,16,16,22,20
1651,2015/04/30,鳳山,PM2.5,21,21,16,22,18,24,19,29,39,41,38,29,26,32,37,39,39,37,44,34,39,38,47,36
1652,2015/05/01,鳳山,PM2.5,34,28,33,37,40,40,38,35,36,33,39,40,38,32,30,36,34,29,25,28,36,33,37,33
1653,2015/05/02,鳳山,PM2.5,29,24,28,33,24,22,18,25,26,26,22,18,17,11,10,14,16,15,9,11,7,14,14,20
1654,2015/05/03,鳳山,PM2.5,17,14,15,17,19,17,13,20,23,23,15,10,11,11,7,9,6,3,6,7,16,8,10,5
1655,2015/05/04,鳳山,PM2.5,8,10,16,11,9,3,9,9,13,11,15,29,0,5,4,5,1,20,20,21,23,24,10,11
1656,2015/05/05,鳳山,PM2.5,6,10,9,16,13,9,8,7,16,18,21,13,13,24,22,10,8,6,15,25,20,24,29,43
1657,2015/05/06,鳳山,PM2.5,53,62,63,54,50,47,43,31,28,32,28,24,18,11,11,7,11,6,7,11,13,11,6,5
1658,2015/05/07,鳳山,PM2.5,11,15,17,14,15,17,16,10,7,18,24,22,19,10,9,6,10,19,13,6,6,16,19,19
1659,2015/05/08,鳳山,PM2.5,14,15,17,20,26,26,34,36,35,33,37,37,31,24,23,25,33,33,30,17,22,25,30,30
1660,2015/05/09,鳳山,PM2.5,21,28,20,31,26,35,34,43,44,41,35,26,23,15,15,11,10,9,7,14,11,16,17,22
1661,2015/05/10,鳳山,PM2.5,21,13,13,16,20,21,19,19,23,28,23,20,15,15,17,20,23,16,19,21,23,22,21,28
1662,2015/05/11,鳳山,PM2.5,28,31,37,38,45,41,40,41,43,44,43,40,27,25,8,20,18,21,15,15,16,9,8,7
1663,2015/05/12,鳳山,PM2.5,17,10,9,3,9,14,13,9,8,15,11,9,4,6,9,17,14,9,15,14,17,15,13,10
1664,2015/05/13,鳳山,PM2.5,6,6,13,19,19,19,13,15,16,19,28,24,21,9,9,7,11,15,17,16,11,10,9,10
1665,2015/05/14,鳳山,PM2.5,6,5,0,6,5,10,9,13,11,14,11,11,6,4,8,11,13,15,13,14,9,6,8,4
1666,2015/05/15,鳳山,PM2.5,5,0,2,0,0,0,0,0,6,8,10,16,14,14,6,8,7,9,10,5,0,0,4,13
1667,2015/05/16,鳳山,PM2.5,6,11,10,14,10,10,14,18,17,10,9,5,10,6,8,6,4,1,3,3,8,7,9,7
1668,2015/05/17,鳳山,PM2.5,13,11,11,9,8,5,13,18,26,19,20,22,19,15,8,5,5,2,5,13,17,15,11,18
1669,2015/05/18,鳳山,PM2.5,18,16,11,15,14,24,25,31,24,29,29,29,27,8,10,21,14,17,6,8,0,3,1,2
1670,2015/05/19,鳳山,PM2.5,5,7,8,9,10,19,20,21,14,18,13,2,1,10,7,11,9,13,10,8,6,8,9,10
1671,2015/05/20,鳳山,PM2.5,8,6,7,2,3,0,1,3,0,2,5,7,10,4,9,9,11,8,6,6,5,4,7,5
1672,2015/05/21,鳳山,PM2.5,6,0,0,0,1,1,7,6,14,13,17,10,9,11,7,13,5,15,13,14,6,2,0,2
1673,2015/05/22,鳳山,PM2.5,3,5,4,5,1,1,0,0,0,0,1,3,3,0,0,8,9,6,0,1,0,0,0,1
1674,2015/05/23,鳳山,PM2.5,7,8,4,0,0,0,0,0,0,10,13,15,7,6,7,4,2,1,5,7,4,7,1,3
1675,2015/05/24,鳳山,PM2.5,2,4,5,4,5,1,0,3,2,4,2,7,15,8,6,0,4,3,1,0,3,3,9,0
1676,2015/05/25,鳳山,PM2.5,0,0,0,1,4,1,0,0,2,7,11,8,6,6,2,1,0,3,4,5,6,5,8,10
1677,2015/05/26,鳳山,PM2.5,13,14,13,18,19,21,24,26,25,18,10,6,3,9,9,15,6,2,0,7,14,14,19,10
1678,2015/05/27,鳳山,PM2.5,6,0,1,0,1,1,6,5,14,16,22,19,18,10,7,21,3,4,5,4,11,8,11,4
1679,2015/05/28,鳳山,PM2.5,6,0,0,0,1,2,3,7,4,11,15,17,9,8,8,7,4,4,8,11,9,6,3,3
1680,2015/05/29,鳳山,PM2.5,5,3,4,10,6,8,3,14,9,8,3,5,9,9,13,9,9,11,6,18,9,15,7,8
1681,2015/05/30,鳳山,PM2.5,5,3,10,6,6,1,11,14,15,7,1,2,4,5,8,7,10,7,10,8,11,9,8,5
1682,2015/05/31,鳳山,PM2.5,5,0,0,0,1,0,1,5,7,8,7,10,8,10,10,8,5,2,1,9,10,11,4,1
1683,2015/06/01,鳳山,PM2.5,3,0,0,0,0,1,4,11,15,18,22,29,17,15,10,9,8,6,7,1,8,5,8,1
1684,2015/06/02,鳳山,PM2.5,0,0,0,4,4,14,17,21,14,9,9,0,0,6,9,6,8,7,8,1,2,3,3,1
1685,2015/06/03,鳳山,PM2.5,0,3,0,0,0,0,2,2,4,9,8,8,3,4,5,8,9,8,4,3,6,10,6,1
1686,2015/06/04,鳳山,PM2.5,0,4,5,3,6,5,1,0,3,13,14,9,4,4,5,3,6,5,7,2,3,6,6,0
1687,2015/06/05,鳳山,PM2.5,0,2,6,4,6,5,10,8,17,16,10,5,3,7,7,9,9,8,4,8,5,6,5,1
1688,2015/06/06,鳳山,PM2.5,1,2,5,5,5,6,8,7,8,8,13,15,11,4,6,10,10,7,10,18,19,18,15,18
1689,2015/06/07,鳳山,PM2.5,18,22,19,17,14,18,22,23,22,21,14,14,16,16,7,3,10,11,11,9,8,6,4,9
1690,2015/06/08,鳳山,PM2.5,8,11,4,4,2,5,9,14,24,26,25,20,14,9,5,6,5,6,6,11,6,3,0,0
1691,2015/06/09,鳳山,PM2.5,0,3,10,8,7,6,9,7,16,20,22,16,8,9,7,11,9,8,7,7,4,3,1,5
1692,2015/06/10,鳳山,PM2.5,6,7,9,17,18,11,7,7,17,15,30,8,6,9,8,11,9,10,8,6,4,9,11,5
1693,2015/06/11,鳳山,PM2.5,4,0,4,1,9,9,14,11,13,14,8,10,6,6,7,3,7,3,7,6,2,0,0,0
1694,2015/06/12,鳳山,PM2.5,6,7,8,10,9,6,4,9,15,17,11,10,5,9,7,11,5,7,5,10,9,5,3,8
1695,2015/06/13,鳳山,PM2.5,7,15,9,10,9,6,14,11,17,11,15,13,13,4,2,2,2,7,8,5,4,0,4,0
1696,2015/06/14,鳳山,PM2.5,0,0,0,1,1,7,11,9,8,0,4,4,11,7,5,5,7,11,14,10,8,6,7,8
1697,2015/06/15,鳳山,PM2.5,7,6,0,0,0,0,0,5,11,20,10,7,0,3,6,7,5,6,7,9,5,6,2,1
1698,2015/06/16,鳳山,PM2.5,0,0,2,0,0,0,3,13,10,18,15,29,3,3,6,9,8,5,5,9,4,0,0,1
1699,2015/06/17,鳳山,PM2.5,1,2,0,0,0,1,6,7,6,2,10,5,6,14,7,4,4,7,9,6,6,0,2,1
1700,2015/06/18,鳳山,PM2.5,1,0,1,7,7,8,7,8,8,8,6,4,0,0,3,4,7,3,7,3,4,5,6,6
1701,2015/06/19,鳳山,PM2.5,4,2,7,4,9,4,8,10,8,8,5,6,9,8,4,4,0,7,4,6,5,5,3,5
1702,2015/06/20,鳳山,PM2.5,4,13,6,7,0,7,7,8,7,18,23,28,18,20,9,13,4,6,5,4,6,6,8,5
1703,2015/06/21,鳳山,PM2.5,1,2,2,8,7,6,2,5,7,5,4,5,7,5,6,4,4,6,11,11,13,10,15,11
1704,2015/06/22,鳳山,PM2.5,19,14,19,8,4,1,2,7,8,8,6,0,3,4,5,5,4,8,8,7,3,1,4,0
1705,2015/06/23,鳳山,PM2.5,4,0,5,0,1,0,4,3,6,2,8,2,6,5,3,1,0,3,3,3,4,7,1,1
1706,2015/06/24,鳳山,PM2.5,0,0,0,0,0,0,2,0,0,0,4,6,4,5,6,13,8,9,3,4,6,8,7,4
1707,2015/06/25,鳳山,PM2.5,2,1,2,3,0,2,2,9,7,11,10,7,4,3,22,16,19,16,9,7,8,9,9,8
1708,2015/06/26,鳳山,PM2.5,11,7,4,0,4,7,16,14,18,23,20,20,14,16,13,11,15,13,9,5,6,5,1,6
1709,2015/06/27,鳳山,PM2.5,8,11,7,5,7,7,4,6,8,7,6,6,15,16,15,21,20,20,20,21,23,24,25,25
1710,2015/06/28,鳳山,PM2.5,25,25,25,25,24,25,25,26,9,13,4,13,13,14,8,8,5,4,5,9,13,9,5,4
1711,2015/06/29,鳳山,PM2.5,1,8,5,7,4,0,1,7,11,11,5,29,27,25,9,16,11,13,3,9,6,9,6,8
1712,2015/06/30,鳳山,PM2.5,8,9,8,7,6,2,10,9,14,11,15,10,6,2,6,6,8,8,7,9,6,8,9,10
1713,2015/07/01,鳳山,PM2.5,9,4,7,0,10,7,15,7,10,13,14,13,14,8,11,2,11,7,6,5,6,8,3,6
1714,2015/07/02,鳳山,PM2.5,11,13,5,5,6,5,0,0,6,16,14,13,10,13,10,11,8,13,14,9,10,2,9,6
1715,2015/07/03,鳳山,PM2.5,9,6,10,7,9,4,8,9,17,22,20,14,10,7,15,14,11,9,11,13,9,8,11,10
1716,2015/07/04,鳳山,PM2.5,6,9,16,20,15,14,9,18,15,28,30,32,25,18,16,11,15,10,14,10,22,26,35,45
1717,2015/07/05,鳳山,PM2.5,52,53,38,23,21,25,31,30,32,35,43,43,40,30,25,21,22,19,20,19,19,16,11,15
1718,2015/07/06,鳳山,PM2.5,16,16,10,9,13,23,29,33,33,36,38,38,39,25,19,18,18,18,18,19,17,10,4,5
1719,2015/07/07,鳳山,PM2.5,9,15,11,9,10,13,18,20,25,25,13,7,3,3,7,11,9,10,17,11,9,1,0,0
1720,2015/07/08,鳳山,PM2.5,0,0,0,1,0,0,0,1,0,2,0,2,2,2,3,1,1,0,0,0,0,0,0,0
1721,2015/07/09,鳳山,PM2.5,0,4,8,6,8,5,6,3,4,8,13,29,15,15,17,14,20,13,10,4,13,15,17,11
1722,2015/07/10,鳳山,PM2.5,7,11,7,3,0,3,8,17,14,20,15,16,18,15,14,6,14,7,6,0,6,11,11,9
1723,2015/07/11,鳳山,PM2.5,2,2,0,0,0,2,10,3,10,7,14,14,11,11,11,15,17,16,20,16,16,16,21,22
1724,2015/07/12,鳳山,PM2.5,16,19,15,11,7,8,15,14,11,10,15,20,22,18,19,20,18,15,16,18,14,6,10,11
1725,2015/07/13,鳳山,PM2.5,11,5,9,9,11,8,15,19,15,9,30,29,27,25,22,21,20,20,20,13,8,15,9,9
1726,2015/07/14,鳳山,PM2.5,8,11,7,6,3,2,2,2,9,13,21,21,20,17,16,23,21,18,18,10,18,15,22,16
1727,2015/07/15,鳳山,PM2.5,14,10,14,13,17,13,11,7,14,20,19,16,7,8,6,6,8,7,10,7,1,0,0,1
1728,2015/07/16,鳳山,PM2.5,2,1,0,1,6,0,2,3,11,9,11,17,19,23,22,36,34,25,19,14,18,18,19,20
1729,2015/07/17,鳳山,PM2.5,18,21,29,34,36,26,23,22,26,24,29,32,33,32,22,26,23,28,32,36,34,26,21,13
1730,2015/07/18,鳳山,PM2.5,9,6,10,11,8,7,9,14,13,14,19,23,23,18,0,2,3,5,0,3,23,24,25,25
1731,2015/07/19,鳳山,PM2.5,0,1,0,0,0,0,0,0,28,7,9,4,0,0,1,7,6,4,9,5,5,0,1,0
1732,2015/07/20,鳳山,PM2.5,2,1,1,0,0,0,4,8,6,4,2,4,1,1,6,8,10,5,3,5,3,10,6,7
1733,2015/07/21,鳳山,PM2.5,1,3,8,5,9,4,9,6,6,11,7,16,27,25,21,17,18,15,10,11,10,16,13,18
1734,2015/07/22,鳳山,PM2.5,11,8,9,11,7,11,9,16,13,13,15,13,17,14,13,10,9,7,1,4,0,1,0,1
1735,2015/07/23,鳳山,PM2.5,4,7,6,0,0,1,8,13,9,14,17,23,22,18,9,2,5,9,20,16,13,5,9,13
1736,2015/07/24,鳳山,PM2.5,16,11,16,22,16,13,4,6,13,16,17,18,17,21,7,6,2,10,8,14,8,13,8,5
1737,2015/07/25,鳳山,PM2.5,0,3,8,7,8,9,15,17,10,10,10,15,10,4,5,7,10,10,10,9,8,6,5,0
1738,2015/07/26,鳳山,PM2.5,7,4,11,5,9,6,6,11,9,13,9,9,10,7,5,4,5,8,5,8,4,10,11,9
1739,2015/07/27,鳳山,PM2.5,11,3,9,1,2,2,5,10,8,10,7,29,22,14,15,7,15,13,15,7,2,4,2,1
1740,2015/07/28,鳳山,PM2.5,0,0,0,1,0,2,3,3,7,10,15,5,8,17,15,10,8,7,5,10,9,10,5,11
1741,2015/07/29,鳳山,PM2.5,14,11,11,5,7,4,6,7,11,22,29,25,19,17,16,18,9,10,4,8,5,2,4,6
1742,2015/07/30,鳳山,PM2.5,15,10,13,10,14,7,5,8,15,18,16,19,19,16,7,0,1,6,3,3,0,2,6,1
1743,2015/07/31,鳳山,PM2.5,2,0,5,6,4,5,7,8,6,9,6,14,9,9,11,19,19,18,8,16,16,21,18,14
1744,2015/08/01,鳳山,PM2.5,11,11,8,3,6,5,14,9,11,11,8,18,15,14,9,10,14,8,7,4,6,6,4,5
1745,2015/08/02,鳳山,PM2.5,7,14,20,21,23,19,16,10,8,9,21,22,25,16,14,15,11,16,8,13,14,22,26,25
1746,2015/08/03,鳳山,PM2.5,16,20,15,21,14,18,15,17,16,25,21,29,24,30,17,11,5,10,11,13,8,7,7,8
1747,2015/08/04,鳳山,PM2.5,9,9,13,14,15,16,14,15,18,23,29,29,27,25,22,21,20,7,7,6,8,7,7,9
1748,2015/08/05,鳳山,PM2.5,11,11,20,25,26,18,19,21,26,29,28,29,25,25,21,18,15,13,14,17,18,18,22,18
1749,2015/08/06,鳳山,PM2.5,18,9,8,4,9,9,11,15,28,37,41,37,27,22,16,11,14,17,25,26,31,28,26,30
1750,2015/08/07,鳳山,PM2.5,32,35,32,29,21,23,24,25,31,40,53,51,43,38,34,32,32,26,21,10,5,4,4,7
1751,2015/08/08,鳳山,PM2.5,5,3,25,25,24,25,25,26,28,29,30,29,27,25,22,21,20,20,20,21,23,24,25,25
1752,2015/08/09,鳳山,PM2.5,0,1,2,6,2,1,3,3,8,14,23,29,22,19,7,8,4,5,11,6,1,3,7,10
1753,2015/08/10,鳳山,PM2.5,4,3,2,7,4,11,11,15,15,11,13,7,10,9,9,14,9,9,6,9,6,4,7,10
1754,2015/08/11,鳳山,PM2.5,8,2,5,4,4,0,0,2,3,10,17,16,11,6,13,9,10,8,6,8,13,14,10,0
1755,2015/08/12,鳳山,PM2.5,2,1,6,5,4,2,7,11,14,11,6,2,0,6,7,10,5,3,3,6,9,7,5,4
1756,2015/08/13,鳳山,PM2.5,4,5,1,1,0,0,3,1,6,2,7,8,6,2,0,0,20,20,0,0,0,1,1,4
1757,2015/08/14,鳳山,PM2.5,4,4,0,1,0,2,1,3,6,10,10,6,6,5,5,5,2,3,5,6,4,0,0,2
1758,2015/08/15,鳳山,PM2.5,3,1,0,1,5,5,2,0,2,5,7,11,7,8,4,7,9,5,5,1,6,3,8,8
1759,2015/08/16,鳳山,PM2.5,7,0,3,3,5,4,6,13,14,16,9,8,5,4,2,7,7,3,3,8,14,8,0,0
1760,2015/08/17,鳳山,PM2.5,0,1,1,3,1,0,0,3,4,7,9,8,9,5,7,4,8,10,14,5,6,0,9,4
1761,2015/08/18,鳳山,PM2.5,3,0,0,3,4,5,2,0,5,7,10,10,9,8,5,8,10,11,7,6,9,13,17,6
1762,2015/08/19,鳳山,PM2.5,8,4,4,2,0,0,2,5,10,8,7,14,19,24,19,8,4,3,8,15,9,15,14,17
1763,2015/08/20,鳳山,PM2.5,11,9,10,7,5,4,10,10,18,22,39,41,37,25,19,20,11,16,14,25,24,25,23,25
1764,2015/08/21,鳳山,PM2.5,30,29,32,30,30,25,30,36,44,46,50,47,47,30,25,19,23,22,24,24,22,26,24,30
1765,2015/08/22,鳳山,PM2.5,33,39,29,24,20,24,25,25,21,22,22,29,22,24,19,18,14,16,21,23,26,16,11,11
1766,2015/08/23,鳳山,PM2.5,14,8,4,10,10,14,14,22,23,22,24,21,22,18,17,10,10,9,5,1,2,5,8,5
1767,2015/08/24,鳳山,PM2.5,4,0,2,0,1,0,0,2,3,7,1,0,5,14,16,13,16,21,22,25,21,28,26,24
1768,2015/08/25,鳳山,PM2.5,18,9,7,6,4,3,6,2,5,3,13,25,35,41,38,35,35,30,35,25,22,9,15,7
1769,2015/08/26,鳳山,PM2.5,13,9,11,7,1,1,5,9,10,7,9,11,7,2,22,7,7,4,0,0,3,1,2,3
1770,2015/08/27,鳳山,PM2.5,0,0,0,0,0,0,0,0,3,2,6,6,14,10,18,13,15,9,8,7,7,5,3,0
1771,2015/08/28,鳳山,PM2.5,1,0,6,0,1,0,0,1,1,10,9,21,25,20,26,15,21,10,7,3,0,0,1,6
1772,2015/08/29,鳳山,PM2.5,5,0,0,0,0,0,0,0,0,0,1,7,11,9,10,6,11,8,7,2,1,6,5,0
1773,2015/08/30,鳳山,PM2.5,0,0,0,0,0,0,0,0,0,2,9,5,7,0,0,0,2,10,7,8,11,8,4,3
1774,2015/08/31,鳳山,PM2.5,3,1,0,0,2,2,1,4,6,15,8,3,0,1,4,7,4,6,9,10,13,13,9,4
